"product_ID","nest","price","sugar","caffeine","market_share","caffeine_extract_price","corn_syrup_price","t"
7,"Regular",3.03073635412826,5.29714874745116,6.44944812710584,0.395330705551112,0.140896264794049,0.180068639511538,12
8,"Regular",3.09628637416621,4.73350550946025,5.52260909848788,0.0131592553241024,0.237239065761456,0.251223146932496,12
9,"Regular",3.05043011349706,5.13713405392385,5.28374629191818,0.0686460665087466,0.205701686855025,0.254674931297524,12
10,"Regular",3.43035243521957,5.91793656700809,5.98830491560595,0.176970197086685,0.196951757640425,0.256659871049511,12
1,"Diet",1.80421292449022,0.629226366290823,3.90774289608221,0.0197899380611243,0.251106742296872,0.282720068347238,13
2,"Diet",1.61399306157,0.422110027866438,3.62709368679346,0.00909707499698896,0.232983412260525,0.339475401483919,13
3,"Diet",2.4046850522651,0.313307033153251,5.75529368908344,0.04686101538335,0.271239158118071,0.351055321861458,13
4,"Diet",1.80432437070277,0.417753008427098,3.77649534990725,0.0584457548901438,0.247968067507563,0.196582872172911,13
5,"Diet",1.77396591227805,0.312421874376014,4.2002193359775,0.0554973614180668,0.221401225373313,0.240159639822102,13
6,"Regular",3.70413482174524,5.15498026464781,5.91052899441015,0.13502232542147,0.211023385207608,0.32583890956702,13
7,"Regular",3.55145507145228,5.68525712392967,3.33811140103994,0.00275913203155507,0.380397493083671,0.283038451542154,13
8,"Regular",2.97276806230608,4.40358203880817,5.05881634729401,0.00603063702507214,0.28855940691889,0.208756737626582,13
9,"Regular",3.42034937118411,6.48744646943769,4.8205140265444,0.286942033071872,0.230296073609463,0.208896717689355,13
10,"Regular",3.33917008923247,4.6644216517514,5.58604581147136,0.375882190805433,0.2299502267047,0.213109941943666,13
1,"Diet",1.90610956998121,0.991798765026033,3.6272438149394,0.0125684948696179,0.277958968963724,0.292167664873592,14
2,"Diet",2.46389431979067,0.89819140243344,5.24440030586886,0.252271873543323,0.226642176888512,0.253027059707664,14
3,"Diet",2.11591626980683,0.0825433577410877,4.49960399836973,0.013949381476087,0.327697615659985,0.316120899179061,14
4,"Diet",2.44433589269875,0.891063920920715,5.21773560111381,0.174439590098604,0.262190484597159,0.241946602171259,14
5,"Diet",2.31835527569589,0.908249903703108,4.714506004809,0.0404052818553848,0.306087107386343,0.250985500694749,14
6,"Regular",2.95157791869099,4.68917279146114,3.23372933590218,0.0802910937701632,0.24511993819189,0.303631059284066,14
7,"Regular",3.30818225663554,5.89501692693846,3.07429566581181,0.118003646623862,0.200291150341567,0.315818849588621,14
8,"Regular",3.47337458571005,5.02500931785326,4.69854653992598,0.0775208876440145,0.253936065519174,0.330812437363585,14
9,"Regular",2.67274811137749,3.81739505529179,3.70539409496558,0.00956695791976884,0.304086541995071,0.244224146895373,14
10,"Regular",2.84204566209714,5.16211821786357,3.78470248267148,0.213161097792873,0.200978189363122,0.220190192230478,14
1,"Diet",2.21488348184103,0.719498222926632,4.75152681941923,0.0344892291347357,0.295417216228766,0.222852835998562,15
2,"Diet",1.83257804122022,0.193592048482969,4.6942156471798,0.0378173110550037,0.2386563504776,0.279247455603221,15
3,"Diet",1.74075570464974,0.806107489159331,3.71703179401866,0.0156204713830046,0.247924196363936,0.24805466439493,15
4,"Diet",2.040196320709,0.520151307806373,4.40782230527126,0.00833748554997253,0.294939398971135,0.256536755475258,15
5,"Diet",2.18482407136883,0.369318607961759,6.10328307752516,0.251590994053037,0.117522808909254,0.0875724853583334,15
6,"Regular",3.02098781935321,5.34707030103993,4.74336785571689,0.103658554366138,0.209718834426717,0.25972148732802,15
7,"Regular",3.15863514986364,5.05502358692337,5.34452524972141,0.251711628101466,0.277641164420862,0.150237739764017,15
8,"Regular",2.79068266621667,3.58058747710203,4.63540449251024,0.0216857075220155,0.279505077419782,0.246601819894738,15
9,"Regular",3.21158731120113,3.97445077519381,3.89767876692894,0.000558968556413577,0.326827759036537,0.331981262531322,15
10,"Regular",3.20065394689096,4.10986716699912,6.4852685838092,0.270028615779293,0.226311071115553,0.192706141296633,15
1,"Diet",2.83779370356068,0.629030813463032,6.39126872640904,0.199358234515581,0.239871088822035,0.287690080507214,16
2,"Diet",2.39776456263762,0.249692740384489,5.52996392840771,0.0397736337066294,0.299907718053656,0.317597920337561,16
3,"Diet",1.77083235996608,0.789441080996767,4.20062241317197,0.0264109925524875,0.231605426871474,0.193200385799823,16
4,"Diet",2.73472073604513,0.861454552970827,4.91860886838367,0.0632224499059969,0.35821800556602,0.307885652024533,16
5,"Diet",2.42540685853832,0.800513484282419,4.5479823371975,0.0151798851041206,0.366873864893305,0.16586048555619,16
6,"Regular",3.91666278412588,5.73737592703797,5.82908011889486,0.318244069062594,0.195756753788757,0.311396802999462,16
7,"Regular",3.28810431049465,4.55835960983202,4.57448451077069,0.03623747585043,0.272236366257332,0.300597063377193,16
8,"Regular",4.05410044785071,5.10625059194217,6.25429402525507,0.112347997529566,0.288634672817969,0.29929687576809,16
9,"Regular",3.98326996274046,4.62236762296453,6.21809694472321,0.101588864120305,0.290256949143613,0.308388820466827,16
10,"Regular",3.32620538737375,4.98853853445564,4.81690599649626,0.0830138304474403,0.217785132633145,0.317649893500656,16
1,"Diet",2.18818797809095,0.879250441212207,4.60939225351876,0.0321961653759666,0.294567285558053,0.217282098947378,17
2,"Diet",1.86360263611106,0.231438672170043,5.35777272805733,0.101544397673803,0.189949271428751,0.284710674470888,17
3,"Diet",1.78969908815865,0.726119285216555,3.97634939685324,0.0385508302698554,0.250087869126753,0.194075803576978,17
4,"Diet",2.18354626653242,0.0190876410342753,4.9241942892485,0.017922338289839,0.315541752742609,0.24387513811273,17
5,"Diet",2.43315976314012,0.392287077847868,4.87410698598252,0.168010921439397,0.276755545776255,0.289043656643967,17
6,"Regular",2.28600963672402,4.30229236616012,4.1976010739644,0.0565517589364063,0.218140820429135,0.171430998983242,17
7,"Regular",1.9194127583467,3.19052676278622,3.01999979222477,0.00478237103081436,0.154139120109615,0.263481647459905,17
8,"Regular",2.68133291549915,4.91926352811057,4.85234062072657,0.0596705851888396,0.176094942000764,0.243655342871371,17
9,"Regular",3.67364120091976,4.37567180836131,5.72226463355355,0.163586073782246,0.335770415639648,0.230739274945597,17
10,"Regular",3.83750084619737,6.11664009650814,4.82863355548862,0.351367250091643,0.234244858176754,0.258434665906839,17
1,"Diet",1.5998679403685,0.898552311351523,3.60414053043007,0.00968055920576729,0.216461507441292,0.220914759487179,18
2,"Diet",2.53166524701104,0.0565496818162501,5.69288685679737,0.0288118087145087,0.329491939508384,0.190752837094638,18
3,"Diet",2.29581640615213,0.760360058397055,5.07063653570474,0.0502413564714918,0.274358200354788,0.304793260362665,18
4,"Diet",1.79339696138966,0.74939994327724,3.65895019546277,0.0069995376180241,0.260194270768984,0.309612202727085,18
5,"Diet",3.02044382502499,0.855283023789525,5.89033935870389,0.235686613358438,0.243498663468682,0.239097683691387,18
6,"Regular",2.97008560068738,3.85828627122695,5.54732305707387,0.00819694234545722,0.283638152444621,0.214212994680311,18
7,"Regular",3.01420727153676,4.7543506656945,5.01442147775957,0.00933705126404122,0.251966753188537,0.248393627111099,18
8,"Regular",3.78143994184818,5.73972604994687,5.1834744050231,0.236241852978269,0.284396135062897,0.252703608570914,18
9,"Regular",3.65618373144733,5.83812928292508,4.89088555742935,0.316900788746571,0.256580728272903,0.229231579743621,18
10,"Regular",3.24244315565832,4.51610234608975,4.92481924993267,0.0933556285950121,0.289523792107229,0.246090970174957,18
1,"Diet",1.77518466841306,0.231366208288819,4.70857079748624,0.00722891572541014,0.236177367475504,0.218351601331681,19
2,"Diet",2.62438285253944,0.237140457844362,6.17195857147542,0.0569403659787962,0.301913038921889,0.211196739453876,19
3,"Diet",2.5870629374145,0.0136235498357564,6.04518147817428,0.0470146247764588,0.313423139139233,0.253770811941136,19
4,"Diet",2.96145919369239,0.781961478292942,6.61943522299629,0.159197887605778,0.258186293450906,0.250655173343855,19
5,"Diet",2.40891761968744,0.920369716593996,5.21678554609219,0.0163218730206074,0.292467038314127,0.271900828119356,19
6,"Regular",3.0438222367823,5.5361057104382,5.33279613854363,0.0559429152359474,0.216875233149072,0.22253245264295,19
7,"Regular",4.01314553549373,6.33116350356183,5.90449382891065,0.278112694378203,0.227079611731376,0.270165133216056,19
8,"Regular",4.2277884875956,4.28795653830603,6.77796594966022,0.0480971982398405,0.336142760556101,0.312730010445526,19
9,"Regular",4.02921957020169,5.53468868885605,6.08954325306992,0.319175035404351,0.196028556675496,0.319583278470906,19
10,"Regular",2.32401289191302,2.92133381896091,4.38522629274857,0.00823168943619894,0.242389613791128,0.231243234200854,19
1,"Diet",1.70853325652765,0.00341362156905234,5.38811191545155,0.00453755562205592,0.204551260153851,0.306371172237705,20
2,"Diet",2.15661179317489,0.202348246704787,5.44447523074414,0.00521477469785293,0.275168074821061,0.262530871801593,20
3,"Diet",2.51859265568721,0.203486975282431,6.37388135148483,0.228829565088889,0.218004194634751,0.247561545812448,20
4,"Diet",1.93988547318286,0.482308984734118,5.95183381286449,0.0275740928097721,0.198894191188256,0.244636651836313,20
5,"Diet",2.48478590788403,0.35387415648438,6.69679290575703,0.161964762105703,0.228585224906026,0.230580880620926,20
6,"Regular",3.45273182534159,5.74685994866283,5.1546317274456,0.206745513717495,0.238592438969897,0.227450543119544,20
7,"Regular",3.48822658178899,4.73688389596767,4.91866994215738,0.0587102720478074,0.235760596274476,0.352856691851073,20
8,"Regular",3.61850365769815,5.21442118959306,6.31077614122604,0.218514470060871,0.293448226955623,0.170271832138999,20
9,"Regular",3.06294736605679,4.94240561202297,5.20771168833571,0.0572736881085564,0.224486486943727,0.253104114032696,20
10,"Regular",2.79611114738084,5.64224949694653,4.34789144716327,0.0272178774942354,0.186110298684907,0.236120535704265,20
1,"Diet",2.35557059026889,0.261653080582619,6.40299227572545,0.0670568012158097,0.24245006125686,0.232988284332783,21
2,"Diet",2.29012548822358,0.908217344898731,4.54789178809867,0.0492079763874609,0.293667068998728,0.297805190740471,21
3,"Diet",2.76914145449737,0.592781589133665,6.61980833983967,0.102483110937425,0.264956112361397,0.284891128789161,21
4,"Diet",2.00317893385165,0.842362541938201,4.18387104151043,0.0240611157121342,0.273556140254804,0.243555124259393,21
5,"Diet",1.65199272039928,0.0270419679582119,4.83412362067136,0.0362311725883625,0.201602698626729,0.348958384023326,21
6,"Regular",3.91478646159135,5.88253386652524,5.62785320065276,0.20927281920556,0.305410581103881,0.239535841635245,21
7,"Regular",3.33004336756685,6.56927381461078,4.02080489198367,0.290507685125108,0.201382811796466,0.244352647545416,21
8,"Regular",3.08150465582877,4.22488352838676,6.1434719677321,0.125474288773294,0.164619960681363,0.306444822750694,21
9,"Regular",2.7543709956936,4.6130563482371,4.77144463033758,0.07298114548179,0.209794120071435,0.233362804472544,21
10,"Regular",2.7977244792397,5.4497848642245,3.65683321546916,0.0184652909179378,0.203691117502985,0.27728176270269,21
1,"Diet",2.56980244090559,0.541757113765925,6.13094117693591,0.156614672877403,0.226851041696447,0.269909990443945,22
2,"Diet",2.25687999321194,0.916813896968961,4.96835008018509,0.0222723623367253,0.260385358048253,0.342471357868763,22
3,"Diet",1.60082505595784,0.507965757977217,4.09926335586015,0.00852410650452001,0.206210943066129,0.268568624480247,22
4,"Diet",2.12637406928103,0.125847007380798,4.95259570033117,0.0707247750149976,0.27723025944699,0.109542309286179,22
5,"Diet",2.01189788711864,0.53952571679838,4.92297410487747,0.0363175938426982,0.248234211580781,0.225737287988166,22
6,"Regular",2.40388954072685,3.19383045779066,3.63665009262032,0.000474841567101668,0.259044195128376,0.268515389284355,22
7,"Regular",4.14211184804862,6.57453382695485,5.33834151180434,0.385189418953978,0.298389126551165,0.207029432835506,22
8,"Regular",2.96196434445773,5.33444171227912,4.91847302745561,0.180326562950716,0.234221783752096,0.189437702963525,22
9,"Regular",2.88191352718787,4.93264646958769,4.47276815752157,0.0740046970423745,0.246195875851092,0.226653752771534,22
10,"Regular",2.4376051544148,3.97288663040264,5.23095460768593,0.061530951919774,0.208879540766319,0.172460475402272,22
1,"Diet",2.34377853870792,0.455873803934082,4.5746879939251,0.00208649325941283,0.354044467909708,0.271838965362282,23
2,"Diet",1.63039366692778,0.0267805818002671,5.6425990199222,0.00345670048274969,0.179994710437069,0.371683988367096,23
3,"Diet",2.75192436703374,0.882508096750826,6.74128238216244,0.109454064694466,0.26145462354314,0.212041210084302,23
4,"Diet",3.12024767093272,0.263538752449676,7.95099558451247,0.235383663074248,0.22373579905167,0.238104874014257,23
5,"Diet",1.61383724067562,0.510177033953369,4.62300491520267,0.00692719678325519,0.182485503758376,0.305938205340008,23
6,"Regular",3.45321926559529,5.77009776679438,3.68013948202976,0.00112876126570748,0.298198738331613,0.317813942136647,23
7,"Regular",3.6558619232455,6.45896903930551,5.62356174051492,0.258778302318075,0.316342760229022,0.147495775640357,23
8,"Regular",2.40028233277755,3.30246030639224,4.8559607024832,0.00139401303740265,0.231660294887732,0.205965663786805,23
9,"Regular",2.87564299645918,4.05644035998021,4.71407759946794,0.00277318857892817,0.254400821907383,0.25627600187686,23
10,"Regular",4.4995416074158,7.36078784814384,5.83509755518269,0.376541310077181,0.215184478202516,0.276703535544494,23
1,"Diet",1.77163174668842,0.452612979803234,4.60978983599815,0.0554481909573187,0.199861659272443,0.280800439242241,24
2,"Diet",1.45905136676641,0.162838146788999,2.76750789815439,0.00157167743521943,0.289224907728218,0.338989905177052,24
3,"Diet",3.13848759868877,0.786387251922861,6.29779449373083,0.121193442759968,0.312061347735581,0.287046335789924,24
4,"Diet",2.23134578693347,0.845496120629832,4.887122706952,0.0532670308370583,0.27544807201358,0.205584528288785,24
5,"Diet",2.13720237112018,0.222765390062705,5.69644513408635,0.0287343177972216,0.250942413607552,0.227264610164836,24
6,"Regular",3.01281947815921,5.37438113624532,5.24085147459437,0.0634445561437888,0.25957270534688,0.183423248304921,24
7,"Regular",2.78342778374743,4.85832256189021,3.15200785463142,0.00727394863641614,0.37681781732688,0.209236596024287,24
8,"Regular",3.80637849531937,5.7557357546696,6.33227711234533,0.368217404388762,0.232012228914243,0.205549247931873,24
9,"Regular",2.36418864334228,3.50407554334826,4.32608501413867,0.00434934838160962,0.256935920708289,0.18766879713436,24
10,"Regular",4.22510126038762,4.87571589642866,7.52485746085965,0.292687652910226,0.274397293659422,0.240631765834673,24
1,"Diet",1.68842577777984,0.565409626578912,3.58115452404562,0.0364441787313767,0.238929052135167,0.284780912975874,25
